CAMPUS,CAMPNAME,DISTRICT,DISTNAME,CNTYNAME,COUNTY,REGION,CFLCHART,CFLALTED,PAIRNAME,PAIRCAMP,GRDTYPE,GRDSPAN
"'227901160","LINDER EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227901161","COOK EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227901162","HOUSTON EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 06"
"'227901163","HART EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227901164","PICKLE EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901165","MCBEE EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901166","WILLIAMS EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901168","LANGFORD EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 06"
"'227901170","BOONE EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901171","PALM EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227901172","KOCUREK EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901173","CASEY EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901174","RODRIGUEZ EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 06"
"'227901175","WIDEN EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 06"
"'227901176","GALINDO EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901177","UPHAUS EARLY CHILDHOOD CENTER","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N","BLAZIER EL","'227901185","E","'EE - KG"
"'227901178","JORDAN EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901179","DAVIS EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901180","KIKER EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901181","MILLS EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901182","BARANOFF EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901183","COWAN EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901184","CLAYTON EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901185","BLAZIER EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 06"
"'227901186","GUERRERO THOMPSON","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901187","BALDWIN EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901188","PADRON EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227901189","OVERTON EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901190","PEREZ EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 06"
"'227901194","AUSTIN ISD PREK PARTNERSHIP (PKP)","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N","AUSTIN ISD","'227901000","E","'PK - PK"
"'227901195","BEAR CREEK EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227901198","JOSLIN EL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227901199","GREENLEAF NCC","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","S","'12 - 12"
"'227901250","AUSTIN ST HOSPITAL","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","Y"," "," ","B","'05 - 11"
"'227901251","ROSEDALE","'227901","AUSTIN ISD","TRAVIS","'227","'13","N","N"," "," ","B","'KG - 12"
"'227904001","PFLUGERVILLE H S","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227904003","JOHN B CONNALLY H S","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227904004","HENDRICKSON H S","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227904005","WEISS H S","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227904008","TRAVIS CO J J A E P","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227904041","PFLUGERVILLE MIDDLE","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227904042","WESTVIEW MIDDLE","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227904043","PARK CREST MIDDLE","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227904045","DESSAU MIDDLE","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227904046","KELLY LANE MIDDLE","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227904048","CELE MIDDLE","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227904049","BOHLS MIDDLE","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227904101","PFLUGERVILLE EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904102","PARMER LANE EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904103","TIMMERMAN EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904104","NORTHWEST EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904105","DESSAU EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904106","WINDERMERE EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904107","RIVER OAKS EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904108","BROOKHOLLOW EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904109","SPRINGHILL EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904111","COPPERFIELD EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904112","MURCHISON EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904113","WILHELMINA DELCO EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904114","CALDWELL EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904115","ROWE LANE EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904116","HIGHLAND PARK EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904117","WIELAND EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904118","RIOJAS EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904119","RUTH BARRON EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904120","DEARING EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227904121","MOTT EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227904122","CARPENTER EL","'227904","PFLUGERVILLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227907001","MANOR H S","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227907002","MANOR EXCEL ACADEMY","'227907","MANOR ISD","TRAVIS","'227","'13","N","Y"," "," ","S","'09 - 12"
"'227907004","MANOR NEW TECHNOLOGY HIGH","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227907041","MANOR MIDDLE","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227907042","DECKER MIDDLE","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227907043","MANOR NEW TECHNOLOGY MIDDLE","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227907101","MANOR EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N","MANOR ISD","'227907000","E","'EE - PK"
"'227907102","BLUEBONNET TRAIL EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 06"
"'227907104","DECKER EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 06"
"'227907105","BLAKE MANOR EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 06"
"'227907106","PRESIDENTIAL MEADOWS EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227907107","OAK MEADOWS EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 06"
"'227907108","PIONEER CROSSING EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 06"
"'227907109","SHADOWGLEN EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227907111","LAGOS EL","'227907","MANOR ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227909001","WESTLAKE H S","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227909005","ADULT TRANSITION SERVICES","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","S","'12 - 12"
"'227909041","HILL COUNTRY MIDDLE","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227909042","WEST RIDGE MIDDLE","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227909101","EANES EL","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227909102","CEDAR CREEK EL","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227909103","VALLEY VIEW EL","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227909104","FOREST TRAIL EL","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227909105","BARTON CREEK EL","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227909106","BRIDGE POINT EL","'227909","EANES ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227910001","DEL VALLE H S","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227910002","DEL VALLE OPPORTUNITY CTR","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","Y"," "," ","S","'09 - 12"
"'227910041","DEL VALLE MIDDLE","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227910042","JOHN P OJEDA MIDDLE","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227910043","DAILEY MIDDLE","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227910101","POPHAM EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227910106","SMITH EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227910107","HILLCREST EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227910108","BATY EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227910109","HORNSBY-DUNLAP EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227910110","DEL VALLE EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'PK - 05"
"'227910111","CREEDMOOR EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227910112","JOSEPH GILBERT EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227910113","NEWTON COLLINS EL","'227910","DEL VALLE ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227912001","LAGO VISTA H S","'227912","LAGO VISTA ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227912041","LAGO VISTA MIDDLE","'227912","LAGO VISTA ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227912101","LAGO VISTA EL","'227912","LAGO VISTA ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 03"
"'227912102","LAGO VISTA INT","'227912","LAGO VISTA ISD","TRAVIS","'227","'13","N","N"," "," ","E","'04 - 05"
"'227913001","LAKE TRAVIS H S","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","S","'09 - 12"
"'227913041","LAKE TRAVIS MIDDLE","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227913042","HUDSON BEND MIDDLE","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227913043","BEE CAVE MIDDLE","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","M","'06 - 08"
"'227913101","LAKE TRAVIS EL","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227913102","LAKEWAY EL","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227913103","BEE CAVE EL","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227913104","LAKE POINTE EL","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227913105","SERENE HILLS EL","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'227913106","WEST CYPRESS HILLS EL","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","E","'KG - 05"
"'227913107","ROUGH HOLLOW EL","'227913","LAKE TRAVIS ISD","TRAVIS","'227","'13","N","N"," "," ","E","'EE - 05"
"'228901001","GROVETON J H-H S","'228901","GROVETON ISD","TRINITY","'228","'06","N","N"," "," ","B","'06 - 12"
"'228901102","GROVETON EL","'228901","GROVETON ISD","TRINITY","'228","'06","N","N"," "," ","E","'PK - 05"
"'228903001","TRINITY H S","'228903","TRINITY ISD","TRINITY","'228","'06","N","N"," "," ","S","'09 - 12"
"'228903041","TRINITY J H","'228903","TRINITY ISD","TRINITY","'228","'06","N","N"," "," ","M","'06 - 08"
"'228903103","LANSBERRY EL","'228903","TRINITY ISD","TRINITY","'228","'06","N","N"," "," ","E","'PK - 05"
"'228904001","CENTERVILLE H S","'228904","CENTERVILLE ISD","TRINITY","'228","'06","N","N"," "," ","B","'PK - 12"
"'228905001","APPLE SPRINGS H S","'228905","APPLE SPRINGS ISD","TRINITY","'228","'06","N","N"," "," ","S","'07 - 12"
"'228905101","APPLE SPRINGS EL","'228905","APPLE SPRINGS ISD","TRINITY","'228","'06","N","N"," "," ","E","'PK - 06"
"'229901001","COLMESNEIL JH/HS","'229901","COLMESNEIL ISD","TYLER","'229","'05","N","N"," "," ","S","'07 - 12"
"'229901101","COLMESNEIL EL","'229901","COLMESNEIL ISD","TYLER","'229","'05","N","N"," "," ","E","'EE - 06"
"'229903001","WOODVILLE H S","'229903","WOODVILLE ISD","TYLER","'229","'05","N","N"," "," ","S","'09 - 12"
"'229903041","WOODVILLE MIDDLE","'229903","WOODVILLE ISD","TYLER","'229","'05","N","N"," "," ","M","'06 - 08"
"'229903102","WOODVILLE EL","'229903","WOODVILLE ISD","TYLER","'229","'05","N","N","WOODVILLE INT","'229903103","E","'EE - 02"
"'229903103","WOODVILLE INT","'229903","WOODVILLE ISD","TYLER","'229","'05","N","N"," "," ","E","'03 - 05"
"'229904001","WARREN H S","'229904","WARREN ISD","TYLER","'229","'05","N","N"," "," ","S","'09 - 12"
"'229904003","WARREN JJAEP","'229904","WARREN ISD","TYLER","'229","'05","N","N"," "," ","S","'12 - 12"
"'229904041","WARREN J H","'229904","WARREN ISD","TYLER","'229","'05","N","N"," "," ","M","'06 - 08"
"'229904101","FRED EL","'229904","WARREN ISD","TYLER","'229","'05","N","N"," "," ","E","'PK - 05"
"'229904103","WARREN EL","'229904","WARREN ISD","TYLER","'229","'05","N","N"," "," ","E","'PK - 05"
"'229905001","SPURGER H S","'229905","SPURGER ISD","TYLER","'229","'05","N","N"," "," ","S","'07 - 12"
"'229905101","SPURGER EL","'229905","SPURGER ISD","TYLER","'229","'05","N","N"," "," ","E","'PK - 06"
"'229906001","CHESTER H S","'229906","CHESTER ISD","TYLER","'229","'05","N","N"," "," ","B","'06 - 12"
"'229906101","CHESTER EL","'229906","CHESTER ISD","TYLER","'229","'05","N","N"," "," ","E","'PK - 05"
"'230901001","BIG SANDY H S","'230901","BIG SANDY ISD","UPSHUR","'230","'07","N","N"," "," ","S","'09 - 12"
"'230901041","BIG SANDY J H","'230901","BIG SANDY ISD","UPSHUR","'230","'07","N","N"," "," ","M","'06 - 08"
"'230901101","BIG SANDY EL","'230901","BIG SANDY ISD","UPSHUR","'230","'07","N","N"," "," ","E","'EE - 05"
"'230902002","GILMER H S","'230902","GILMER ISD","UPSHUR","'230","'07","N","N"," "," ","S","'09 - 12"
"'230902041","BRUCE J H","'230902","GILMER ISD","UPSHUR","'230","'07","N","N"," "," ","M","'07 - 08"
"'230902102","GILMER EL","'230902","GILMER ISD","UPSHUR","'230","'07","N","N"," "," ","E","'EE - 04"
"'230902103","GILMER INT","'230902","GILMER ISD","UPSHUR","'230","'07","N","N"," "," ","M","'05 - 06"
"'230903001","ORE CITY H S","'230903","ORE CITY ISD","UPSHUR","'230","'07","N","N"," "," ","S","'09 - 12"
"'230903041","ORE CITY MIDDLE","'230903","ORE CITY ISD","UPSHUR","'230","'07","N","N"," "," ","M","'06 - 08"
"'230903102","ORE CITY EL","'230903","ORE CITY ISD","UPSHUR","'230","'07","N","N"," "," ","E","'EE - 05"
"'230904001","UNION HILL H S","'230904","UNION HILL ISD","UPSHUR","'230","'07","N","N"," "," ","B","'06 - 12"
"'230904101","SHARON A RICHARDSON EL","'230904","UNION HILL ISD","UPSHUR","'230","'07","N","N"," "," ","E","'PK - 05"
"'230905001","HARMONY H S","'230905","HARMONY ISD","UPSHUR","'230","'07","N","N"," "," ","S","'09 - 12"
"'230905041","HARMONY J H","'230905","HARMONY ISD","UPSHUR","'230","'07","N","N"," "," ","M","'06 - 08"
"'230905101","HARMONY EL","'230905","HARMONY ISD","UPSHUR","'230","'07","N","N"," "," ","E","'EE - 03"
"'230905102","HARMONY INT","'230905","HARMONY ISD","UPSHUR","'230","'07","N","N"," "," ","E","'04 - 05"
"'230906001","NEW DIANA H S","'230906","NEW DIANA ISD","UPSHUR","'230","'07","N","N"," "," ","S","'09 - 12"
"'230906041","NEW DIANA MIDDLE","'230906","NEW DIANA ISD","UPSHUR","'230","'07","N","N"," "," ","M","'06 - 08"
"'230906102","ROBERT F HUNT EL","'230906","NEW DIANA ISD","UPSHUR","'230","'07","N","N"," "," ","E","'EE - 05"
"'230908001","UNION GROVE H S","'230908","UNION GROVE ISD","UPSHUR","'230","'07","N","N"," "," ","S","'09 - 12"
"'230908041","UNION GROVE J H","'230908","UNION GROVE ISD","UPSHUR","'230","'07","N","N"," "," ","M","'07 - 08"
"'230908101","UNION GROVE EL","'230908","UNION GROVE ISD","UPSHUR","'230","'07","N","N"," "," ","E","'PK - 06"
"'231901001","MCCAMEY H S","'231901","MCCAMEY ISD","UPTON","'231","'18","N","N"," "," ","S","'09 - 12"
"'231901041","MCCAMEY MIDDLE","'231901","MCCAMEY ISD","UPTON","'231","'18","N","N"," "," ","M","'05 - 08"
"'231901102","MCCAMEY PRI","'231901","MCCAMEY ISD","UPTON","'231","'18","N","N"," "," ","E","'PK - 04"
"'231902001","RANKIN SCHOOL","'231902","RANKIN ISD","UPTON","'231","'18","N","N"," "," ","B","'PK - 12"
"'232901001","KNIPPA SCHOOL","'232901","KNIPPA ISD","UVALDE","'232","'20","N","N"," "," ","B","'EE - 12"
"'232902001","SABINAL SECONDARY","'232902","SABINAL ISD","UVALDE","'232","'20","N","N"," "," ","S","'09 - 12"
"'232902041","SABINAL SECONDARY","'232902","SABINAL ISD","UVALDE","'232","'20","N","N"," "," ","M","'07 - 08"
"'232902101","SABINAL EL","'232902","SABINAL ISD","UVALDE","'232","'20","N","N"," "," ","E","'PK - 06"
"'232903001","UVALDE H S","'232903","UVALDE CISD","UVALDE","'232","'20","N","N"," "," ","S","'09 - 12"
"'232903003","CROSSROADS ACADEMY","'232903","UVALDE CISD","UVALDE","'232","'20","N","Y"," "," ","S","'09 - 12"
"'232903044","MORALES J H","'232903","UVALDE CISD","UVALDE","'232","'20","N","N"," "," ","M","'07 - 08"
"'232903102","DALTON EL","'232903","UVALDE CISD","UVALDE","'232","'20","N","N","UVALDE CISD","'232903000","E","'EE - 02"
"'232903108","BATESVILLE SCHOOL","'232903","UVALDE CISD","UVALDE","'232","'20","N","N"," "," ","E","'PK - 07"
"'232903110","FLORES EL","'232903","UVALDE CISD","UVALDE","'232","'20","N","N"," "," ","M","'05 - 06"
"'232903111","UVALDE DUAL LANGUAGE ACADEMY","'232903","UVALDE CISD","UVALDE","'232","'20","N","N"," "," ","E","'PK - 06"
"'232903112","UVALDE EL","'232903","UVALDE CISD","UVALDE","'232","'20","N","N"," "," ","E","'03 - 04"
"'232903113","UVALDE CISD VIRTUAL ACADEMY","'232903","UVALDE CISD","UVALDE","'232","'20","N","N"," "," ","B","'KG - 12"
"'232904001","UTOPIA SCHOOL","'232904","UTOPIA ISD","UVALDE","'232","'20","N","N"," "," ","B","'PK - 12"
"'233901001","DEL RIO H S","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","S","'09 - 12"
"'233901004","BLENDED ACADEMY","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","Y"," "," ","S","'08 - 12"
"'233901005","DEL RIO EARLY COLLEGE H S","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","S","'09 - 12"
"'233901043","DEL RIO MIDDLE","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","M","'07 - 08"
"'233901102","GARFIELD EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'KG - 05"
"'233901103","NORTH HEIGHTS EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'KG - 05"
"'233901104","SAN FELIPE MEMORIAL MIDDLE","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","M","'06 - 06"
"'233901106","LAMAR EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'KG - 05"
"'233901108","IRENE C CARDWELL EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N","DR LONNIE GREEN JR EL","'233901113","E","'EE - PK"
"'233901110","BUENA VISTA EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'KG - 05"
"'233901111","RUBEN CHAVIRA EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'KG - 05"
"'233901112","DR FERMIN CALDERON EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'KG - 05"
"'233901113","DR LONNIE GREEN JR EL","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'KG - 05"
"'233901114","ROBERTO BOBBY BARRERA EL STEM MAGNET","'233901","SAN FELIPE-DEL RIO CISD","VAL VERDE","'233","'15","N","N"," "," ","E","'PK - 05"
"'233903001","COMSTOCK SCHOOL","'233903","COMSTOCK ISD","VAL VERDE","'233","'15","N","N"," "," ","B","'KG - 12"
"'234801001","RANCH ACADEMY","'234801","RANCH ACADEMY","VAN ZANDT","'234","'07","Y","Y"," "," ","B","'06 - 12"
"'234902001","CANTON H S","'234902","CANTON ISD","VAN ZANDT","'234","'10","N","N"," "," ","S","'09 - 12"
"'234902041","CANTON J H","'234902","CANTON ISD","VAN ZANDT","'234","'10","N","N"," "," ","M","'06 - 08"
"'234902101","CANTON EL","'234902","CANTON ISD","VAN ZANDT","'234","'10","N","N","CANTON INT","'234902102","E","'EE - 02"
"'234902102","CANTON INT","'234902","CANTON ISD","VAN ZANDT","'234","'10","N","N"," "," ","E","'03 - 05"
"'234903001","EDGEWOOD H S","'234903","EDGEWOOD ISD","VAN ZANDT","'234","'07","N","N"," "," ","S","'09 - 12"
"'234903041","EDGEWOOD MIDDLE","'234903","EDGEWOOD ISD","VAN ZANDT","'234","'07","N","N"," "," ","M","'06 - 08"
"'234903042","EDGEWOOD INT","'234903","EDGEWOOD ISD","VAN ZANDT","'234","'07","N","N"," "," ","E","'03 - 05"
"'234903101","EDGEWOOD EL","'234903","EDGEWOOD ISD","VAN ZANDT","'234","'07","N","N","EDGEWOOD INT","'234903042","E","'EE - 02"
"'234904001","GRAND SALINE H S","'234904","GRAND SALINE ISD","VAN ZANDT","'234","'07","N","N"," "," ","S","'09 - 12"
